GO.ID	Actual	Total	Expected	p_val	p.adj	Term	Gene_Names	Haploblock
GO:0030029	3	9	0.217039633324346	0.000982690757707082	0.0158868339162645	actin filament-based process	Ha412HOChr11g0494751,Ha412HOChr11g0494761,Ha412HOChr11g0495091	PETFAL_11_01
GO:0030638	2	3	0.0723465444414487	0.00163543877910689	0.0206918558573959	polyketide metabolic process	Ha412HOChr11g0494381,Ha412HOChr11g0494391	PETFAL_11_01
GO:0032259	7	95	2.29097390731254	0.00722695177968373	0.0489079759973945	methylation	Ha412HOChr11g0483551,Ha412HOChr11g0487711,Ha412HOChr11g0487731,Ha412HOChr11g0487741,Ha412HOChr11g0487761,Ha412HOChr11g0487771,Ha412HOChr11g0493801	PETFAL_11_01
GO:0033384	3	11	0.265270662951979	0.00186346445531528	0.0208564675575672	geranyl diphosphate biosynthetic process	Ha412HOChr11g0494481,Ha412HOChr11g0494541,Ha412HOChr11g0494551	PETFAL_11_01
GO:0034090	3	6	0.144693088882897	0.000246710609852483	0.00598273228892271	maintenance of meiotic sister chromatid cohesion	Ha412HOChr11g0492721,Ha412HOChr11g0492731,Ha412HOChr11g0492751	PETFAL_11_01
GO:0042255	3	16	0.38584823702106	0.00579347041150284	0.0432282023012135	ribosome assembly	Ha412HOChr11g0488431,Ha412HOChr11g0488441,Ha412HOChr11g0499171	PETFAL_11_01
GO:0042546	8	96	2.31508942212636	0.00195983337990771	0.0211226486501164	cell wall biogenesis	Ha412HOChr11g0481861,Ha412HOChr11g0492461,Ha412HOChr11g0492471,Ha412HOChr11g0492491,Ha412HOChr11g0492501,Ha412HOChr11g0492521,Ha412HOChr11g0492551,Ha412HOChr11g0492571	PETFAL_11_01
GO:0044774	2	4	0.096462059255265	0.00321975522938877	0.0267699649072038	mitotic DNA integrity checkpoint	Ha412HOChr11g0481611,Ha412HOChr11g0496411	PETFAL_11_01
GO:0045088	12	32	0.77169647404212	3.92881160659801e-12	3.81094725840007e-10	regulation of innate immune response	Ha412HOChr11g0487911,Ha412HOChr11g0488011,Ha412HOChr11g0488031,Ha412HOChr11g0488051,Ha412HOChr11g0488131,Ha412HOChr11g0488141,Ha412HOChr11g0488311,Ha412HOChr11g0488401,Ha412HOChr11g0488411,Ha412HOChr11g0488421,Ha412HOChr11g0488451,Ha412HOChr11g0488461	PETFAL_11_01
GO:0045337	3	11	0.265270662951979	0.00186346445531528	0.0208564675575672	farnesyl diphosphate biosynthetic process	Ha412HOChr11g0494481,Ha412HOChr11g0494541,Ha412HOChr11g0494551	PETFAL_11_01
GO:0046777	45	954	23.0062011323807	1.00891492496796e-05	0.000367162720281198	protein autophosphorylation	Ha412HOChr11g0482731,Ha412HOChr11g0484611,Ha412HOChr11g0487911,Ha412HOChr11g0487981,Ha412HOChr11g0487991,Ha412HOChr11g0488001,Ha412HOChr11g0488011,Ha412HOChr11g0488031,Ha412HOChr11g0488051,Ha412HOChr11g0488071,Ha412HOChr11g0488131,Ha412HOChr11g0488141,Ha412HOChr11g0488251,Ha412HOChr11g0488291,Ha412HOChr11g0488311,Ha412HOChr11g0488401,Ha412HOChr11g0488411,Ha412HOChr11g0488421,Ha412HOChr11g0488451,Ha412HOChr11g0488461,Ha412HOChr11g0488471,Ha412HOChr11g0488501,Ha412HOChr11g0488571,Ha412HOChr11g0488621,Ha412HOChr11g0489221,Ha412HOChr11g0489531,Ha412HOChr11g0490661,Ha412HOChr11g0493331,Ha412HOChr11g0495351,Ha412HOChr11g0496141,Ha412HOChr11g0496201,Ha412HOChr11g0496221,Ha412HOChr11g0496231,Ha412HOChr11g0496251,Ha412HOChr11g0496301,Ha412HOChr11g0496351,Ha412HOChr11g0496371,Ha412HOChr11g0497151,Ha412HOChr11g0497171,Ha412HOChr11g0499051,Ha412HOChr11g0499071,Ha412HOChr11g0499651,Ha412HOChr11g0499941,Ha412HOChr11g0500321,Ha412HOChr11g0500331	PETFAL_11_01
GO:0048544	55	244	5.88418561457116	1.58123508889166e-37	4.60139410867473e-35	recognition of pollen	Ha412HOChr11g0480971,Ha412HOChr11g0484521,Ha412HOChr11g0489351,Ha412HOChr11g0489361,Ha412HOChr11g0490371,Ha412HOChr11g0490381,Ha412HOChr11g0490391,Ha412HOChr11g0490421,Ha412HOChr11g0490471,Ha412HOChr11g0490481,Ha412HOChr11g0490501,Ha412HOChr11g0490511,Ha412HOChr11g0490531,Ha412HOChr11g0490561,Ha412HOChr11g0490571,Ha412HOChr11g0490621,Ha412HOChr11g0490651,Ha412HOChr11g0490661,Ha412HOChr11g0490681,Ha412HOChr11g0490741,Ha412HOChr11g0490751,Ha412HOChr11g0490771,Ha412HOChr11g0490791,Ha412HOChr11g0490801,Ha412HOChr11g0490811,Ha412HOChr11g0490881,Ha412HOChr11g0490891,Ha412HOChr11g0490921,Ha412HOChr11g0490961,Ha412HOChr11g0491021,Ha412HOChr11g0491051,Ha412HOChr11g0491061,Ha412HOChr11g0491121,Ha412HOChr11g0491141,Ha412HOChr11g0491231,Ha412HOChr11g0491241,Ha412HOChr11g0491251,Ha412HOChr11g0491261,Ha412HOChr11g0491301,Ha412HOChr11g0491321,Ha412HOChr11g0491441,Ha412HOChr11g0491451,Ha412HOChr11g0491461,Ha412HOChr11g0493481,Ha412HOChr11g0493491,Ha412HOChr11g0493501,Ha412HOChr11g0493791,Ha412HOChr11g0494081,Ha412HOChr11g0494091,Ha412HOChr11g0494111,Ha412HOChr11g0494121,Ha412HOChr11g0494151,Ha412HOChr11g0494211,Ha412HOChr11g0494221,Ha412HOChr11g0494251	PETFAL_11_01
GO:0052541	4	7	0.168808603696714	1.00938204888302e-05	0.000367162720281198	plant-type cell wall cellulose metabolic process	Ha412HOChr11g0493171,Ha412HOChr11g0493181,Ha412HOChr11g0493201,Ha412HOChr11g0493221	PETFAL_11_01
GO:0071704	3	17	0.409963751834876	0.00691306948904725	0.0478976957455417	organic substance metabolic process	Ha412HOChr11g0484991,Ha412HOChr11g0485001,Ha412HOChr11g0485021	PETFAL_11_01
GO:0080051	5	13	0.313501692579611	7.86570461247385e-06	0.000367162720281198	cutin transport	Ha412HOChr11g0492111,Ha412HOChr11g0492121,Ha412HOChr11g0492191,Ha412HOChr11g0492201,Ha412HOChr11g0492251	PETFAL_11_01
GO:0090698	3	16	0.38584823702106	0.00579347041150284	0.0432282023012135	post-embryonic plant morphogenesis	Ha412HOChr11g0494591,Ha412HOChr11g0494621,Ha412HOChr11g0494641	PETFAL_11_01
GO:1902065	3	17	0.409963751834876	0.00691306948904725	0.0478976957455417	response to L-glutamate	Ha412HOChr11g0484611,Ha412HOChr11g0499051,Ha412HOChr11g0499071	PETFAL_11_01
GO:1902184	2	4	0.096462059255265	0.00321975522938877	0.0267699649072038	negative regulation of shoot apical meristem development	Ha412HOChr11g0487881,Ha412HOChr11g0487891	PETFAL_11_01
GO:1990059	3	12	0.289386177765795	0.00244131420660486	0.0236807478040671	fruit valve development	Ha412HOChr11g0484991,Ha412HOChr11g0485001,Ha412HOChr11g0485021	PETFAL_11_01
GO:0001561	5	15	0.474521434348881	6.24065381783295e-05	0.00204239579492715	fatty acid alpha-oxidation	Ha412HOChr14g0674941,Ha412HOChr14g0674951,Ha412HOChr14g0674961,Ha412HOChr14g0675001,Ha412HOChr14g0675051	PETFAL_14_01
GO:0002229	17	178	5.63098768760672	3.73745787732313e-05	0.00149498315092925	defense response to oomycetes	Ha412HOChr14g0666411,Ha412HOChr14g0666791,Ha412HOChr14g0666811,Ha412HOChr14g0667721,Ha412HOChr14g0670051,Ha412HOChr14g0670081,Ha412HOChr14g0670121,Ha412HOChr14g0670781,Ha412HOChr14g0670791,Ha412HOChr14g0670801,Ha412HOChr14g0670811,Ha412HOChr14g0670821,Ha412HOChr14g0670841,Ha412HOChr14g0670851,Ha412HOChr14g0670871,Ha412HOChr14g0670881,Ha412HOChr14g0670891	PETFAL_14_01
GO:0006569	5	23	0.727599532668284	0.000570219381449569	0.0128299360826153	tryptophan catabolic process	Ha412HOChr14g0666791,Ha412HOChr14g0666811,Ha412HOChr14g0670051,Ha412HOChr14g0670081,Ha412HOChr14g0670121	PETFAL_14_01
GO:0006629	14	174	5.50444863844702	0.000999775582129845	0.0199955116425969	lipid metabolic process	Ha412HOChr14g0658791,Ha412HOChr14g0666881,Ha412HOChr14g0666951,Ha412HOChr14g0666971,Ha412HOChr14g0667001,Ha412HOChr14g0667011,Ha412HOChr14g0667031,Ha412HOChr14g0670001,Ha412HOChr14g0674941,Ha412HOChr14g0674951,Ha412HOChr14g0674961,Ha412HOChr14g0675001,Ha412HOChr14g0675051,Ha412HOChr14g0677251	PETFAL_14_01
GO:0006722	9	33	1.04394715556754	4.60485708764124e-07	5.52582850516949e-05	triterpenoid metabolic process	Ha412HOChr14g0658361,Ha412HOChr14g0658381,Ha412HOChr14g0658411,Ha412HOChr14g0658531,Ha412HOChr14g0658551,Ha412HOChr14g0658581,Ha412HOChr14g0658591,Ha412HOChr14g0658601,Ha412HOChr14g0658641	PETFAL_14_01
GO:0006812	5	31	0.980677630987688	0.00235103894763509	0.0353693329720506	cation transport	Ha412HOChr14g0664371,Ha412HOChr14g0664381,Ha412HOChr14g0669801,Ha412HOChr14g0676751,Ha412HOChr14g0679171	PETFAL_14_01
GO:0007166	17	142	4.49213624516941	1.82151533867317e-06	0.00010929092032039	cell surface receptor signaling pathway	Ha412HOChr14g0661431,Ha412HOChr14g0661891,Ha412HOChr14g0661911,Ha412HOChr14g0662601,Ha412HOChr14g0669091,Ha412HOChr14g0670451,Ha412HOChr14g0670511,Ha412HOChr14g0670531,Ha412HOChr14g0670541,Ha412HOChr14g0670551,Ha412HOChr14g0670591,Ha412HOChr14g0670631,Ha412HOChr14g0670641,Ha412HOChr14g0670651,Ha412HOChr14g0670681,Ha412HOChr14g0670711,Ha412HOChr14g0672611	PETFAL_14_01
GO:0008219	11	100	3.16347622899254	0.000251804788493326	0.00604331492383982	cell death	Ha412HOChr14g0663191,Ha412HOChr14g0663201,Ha412HOChr14g0663211,Ha412HOChr14g0668791,Ha412HOChr14g0674941,Ha412HOChr14g0674951,Ha412HOChr14g0674961,Ha412HOChr14g0675001,Ha412HOChr14g0675051,Ha412HOChr14g0676841,Ha412HOChr14g0680141	PETFAL_14_01
GO:0009247	4	19	0.601060483508583	0.00235795553147004	0.0353693329720506	glycolipid biosynthetic process	Ha412HOChr14g0673741,Ha412HOChr14g0673751,Ha412HOChr14g0673761,Ha412HOChr14g0673771	PETFAL_14_01
GO:0009294	11	71	2.2460681225847	1.01901017469798e-05	0.000458554578614091	DNA mediated transformation	Ha412HOChr14g0669981,Ha412HOChr14g0672131,Ha412HOChr14g0672151,Ha412HOChr14g0673021,Ha412HOChr14g0677381,Ha412HOChr14g0677391,Ha412HOChr14g0677401,Ha412HOChr14g0677411,Ha412HOChr14g0677421,Ha412HOChr14g0677451,Ha412HOChr14g0677481	PETFAL_14_01
GO:0009617	26	325	10.2812977442258	9.88055777505153e-06	0.000458554578614091	response to bacterium	Ha412HOChr14g0663191,Ha412HOChr14g0663201,Ha412HOChr14g0663211,Ha412HOChr14g0666791,Ha412HOChr14g0666811,Ha412HOChr14g0667521,Ha412HOChr14g0667541,Ha412HOChr14g0667641,Ha412HOChr14g0670051,Ha412HOChr14g0670081,Ha412HOChr14g0670121,Ha412HOChr14g0670631,Ha412HOChr14g0671841,Ha412HOChr14g0672061,Ha412HOChr14g0674351,Ha412HOChr14g0674891,Ha412HOChr14g0677381,Ha412HOChr14g0677391,Ha412HOChr14g0677401,Ha412HOChr14g0677411,Ha412HOChr14g0677421,Ha412HOChr14g0677451,Ha412HOChr14g0677481,Ha412HOChr14g0678101,Ha412HOChr14g0680231,Ha412HOChr14g0680521	PETFAL_14_01
GO:0009684	6	44	1.39192954075672	0.00213862103292542	0.034995616902416	indoleacetic acid biosynthetic process	Ha412HOChr14g0666791,Ha412HOChr14g0666811,Ha412HOChr14g0669741,Ha412HOChr14g0670051,Ha412HOChr14g0670081,Ha412HOChr14g0670121	PETFAL_14_01
GO:0010363	3	8	0.253078098319403	0.00143443810591973	0.027178827270058	regulation of plant-type hypersensitive response	Ha412HOChr14g0659381,Ha412HOChr14g0672381,Ha412HOChr14g0672401	PETFAL_14_01
GO:0010726	11	42	1.32866001617687	3.83392495647638e-08	1.14525509723338e-05	positive regulation of hydrogen peroxide metabolic process	Ha412HOChr14g0667721,Ha412HOChr14g0670781,Ha412HOChr14g0670791,Ha412HOChr14g0670801,Ha412HOChr14g0670811,Ha412HOChr14g0670821,Ha412HOChr14g0670841,Ha412HOChr14g0670851,Ha412HOChr14g0670871,Ha412HOChr14g0670881,Ha412HOChr14g0670891	PETFAL_14_01
GO:0010942	11	59	1.8664509751056	1.5570905153635e-06	0.00010929092032039	positive regulation of cell death	Ha412HOChr14g0667721,Ha412HOChr14g0670781,Ha412HOChr14g0670791,Ha412HOChr14g0670801,Ha412HOChr14g0670811,Ha412HOChr14g0670821,Ha412HOChr14g0670841,Ha412HOChr14g0670851,Ha412HOChr14g0670871,Ha412HOChr14g0670881,Ha412HOChr14g0670891	PETFAL_14_01
GO:0016125	9	91	2.87876336838321	0.00191942170792627	0.0345495907426729	sterol metabolic process	Ha412HOChr14g0658361,Ha412HOChr14g0658381,Ha412HOChr14g0658411,Ha412HOChr14g0658531,Ha412HOChr14g0658551,Ha412HOChr14g0658581,Ha412HOChr14g0658601,Ha412HOChr14g0658641,Ha412HOChr14g0680351	PETFAL_14_01
GO:0034389	6	29	0.917408106407837	0.000212625520903432	0.00561024230572551	lipid droplet organization	Ha412HOChr14g0666881,Ha412HOChr14g0666951,Ha412HOChr14g0666971,Ha412HOChr14g0667001,Ha412HOChr14g0667011,Ha412HOChr14g0667031	PETFAL_14_01
GO:0034614	6	13	0.41125190976903	1.16941416635216e-06	0.000105247274971694	cellular response to reactive oxygen species	Ha412HOChr14g0671811,Ha412HOChr14g0674941,Ha412HOChr14g0674951,Ha412HOChr14g0674961,Ha412HOChr14g0675001,Ha412HOChr14g0675051	PETFAL_14_01
GO:0046460	6	9	0.284712860609329	6.36252831796324e-08	1.14525509723338e-05	neutral lipid biosynthetic process	Ha412HOChr14g0666881,Ha412HOChr14g0666951,Ha412HOChr14g0666971,Ha412HOChr14g0667001,Ha412HOChr14g0667011,Ha412HOChr14g0667031	PETFAL_14_01
GO:0048629	2	2	0.0632695245798508	0.000939460161136442	0.0198944504711247	trichome patterning	Ha412HOChr14g0662311,Ha412HOChr14g0666751	PETFAL_14_01
GO:0070734	3	9	0.284712860609329	0.00210269301884485	0.034995616902416	histone H3-K27 methylation	Ha412HOChr14g0669981,Ha412HOChr14g0672131,Ha412HOChr14g0672151	PETFAL_14_01
GO:0071446	5	19	0.601060483508583	0.000218176089667103	0.00561024230572551	cellular response to salicylic acid stimulus	Ha412HOChr14g0674941,Ha412HOChr14g0674951,Ha412HOChr14g0674961,Ha412HOChr14g0675001,Ha412HOChr14g0675051	PETFAL_14_01
GO:0071732	5	19	0.601060483508583	0.000218176089667103	0.00561024230572551	cellular response to nitric oxide	Ha412HOChr14g0674941,Ha412HOChr14g0674951,Ha412HOChr14g0674961,Ha412HOChr14g0675001,Ha412HOChr14g0675051	PETFAL_14_01
GO:1902609	5	14	0.442886672058956	4.26828649068628e-05	0.00153658313664706	(R)-2-hydroxy-alpha-linolenic acid biosynthetic process	Ha412HOChr14g0674941,Ha412HOChr14g0674951,Ha412HOChr14g0674961,Ha412HOChr14g0675001,Ha412HOChr14g0675051	PETFAL_14_01
GO:1904159	2	3	0.0949042868697762	0.00276086975247639	0.03975652443566	megasporocyte differentiation	Ha412HOChr14g0670031,Ha412HOChr14g0670041	PETFAL_14_01
GO:0006950	6	127	0.924507953626314	0.000334126602161271	0.00443911057157117	response to stress	Ha412HOChr17g0812151,Ha412HOChr17g0814971,Ha412HOChr17g0814981,Ha412HOChr17g0814991,Ha412HOChr17g0815001,Ha412HOChr17g0815011	PETFAL_17_01
GO:0010216	2	19	0.138312213534645	0.00820222323851508	0.0499112636768409	maintenance of DNA methylation	Ha412HOChr17g0814311,Ha412HOChr17g0814321	PETFAL_17_01
GO:0010424	2	7	0.0509571313022378	0.00106651177345108	0.0110206216589945	DNA methylation on cytosine within a CG sequence	Ha412HOChr17g0814311,Ha412HOChr17g0814321	PETFAL_17_01
GO:0031508	2	3	0.0218387705581019	0.000155301895050192	0.00246574343768494	pericentric heterochromatin assembly	Ha412HOChr17g0814311,Ha412HOChr17g0814321	PETFAL_17_01
GO:0032776	2	13	0.0946346724184416	0.00384958213519002	0.027539318351744	DNA methylation on cytosine	Ha412HOChr17g0814311,Ha412HOChr17g0814321	PETFAL_17_01
GO:0034051	2	13	0.0946346724184416	0.00384958213519002	0.027539318351744	negative regulation of plant-type hypersensitive response	Ha412HOChr17g0810661,Ha412HOChr17g0814151	PETFAL_17_01
GO:0048497	3	15	0.10919385279051	0.000159080221786125	0.00246574343768494	maintenance of floral organ identity	Ha412HOChr17g0810731,Ha412HOChr17g0815181,Ha412HOChr17g0815201	PETFAL_17_01
GO:0048510	3	58	0.42221623078997	0.00858688407343499	0.0499112636768409	regulation of timing of transition from vegetative to reproductive phase	Ha412HOChr17g0813761,Ha412HOChr17g0815181,Ha412HOChr17g0815201	PETFAL_17_01
GO:0048653	4	87	0.633324346184955	0.00370620733341349	0.027539318351744	anther development	Ha412HOChr17g0811311,Ha412HOChr17g0813031,Ha412HOChr17g0813761,Ha412HOChr17g0814031	PETFAL_17_01
GO:0070940	2	16	0.116473442976544	0.00583852275649031	0.0387844725966856	dephosphorylation of RNA polymerase II C-terminal domain	Ha412HOChr17g0814251,Ha412HOChr17g0814261	PETFAL_17_01
GO:0071289	5	10	0.0727959018603397	4.62898694654031e-09	4.30495786028249e-07	cellular response to nickel ion	Ha412HOChr17g0814971,Ha412HOChr17g0814981,Ha412HOChr17g0814991,Ha412HOChr17g0815001,Ha412HOChr17g0815011	PETFAL_17_01
GO:0090309	2	3	0.0218387705581019	0.000155301895050192	0.00246574343768494	positive regulation of methylation-dependent chromatin silencing	Ha412HOChr17g0814311,Ha412HOChr17g0814321	PETFAL_17_01
GO:0098532	3	10	0.0727959018603397	4.30930704270145e-05	0.00200382777485617	histone H3-K27 trimethylation	Ha412HOChr17g0812011,Ha412HOChr17g0812021,Ha412HOChr17g0812031	PETFAL_17_01
GO:1900369	2	7	0.0509571313022378	0.00106651177345108	0.0110206216589945	negative regulation of RNA interference	Ha412HOChr17g0814251,Ha412HOChr17g0814261	PETFAL_17_01
GO:1903800	2	9	0.0655163116743057	0.00181092951493605	0.0168416444889053	positive regulation of production of miRNAs involved in gene silencing by miRNA	Ha412HOChr17g0814441,Ha412HOChr17g0814451	PETFAL_17_01
GO:2000280	5	69	0.502291722836344	0.000145865380553523	0.00246574343768494	regulation of root development	Ha412HOChr17g0814971,Ha412HOChr17g0814981,Ha412HOChr17g0814991,Ha412HOChr17g0815001,Ha412HOChr17g0815011	PETFAL_17_01
GO:0000304	3	13	0.154608909259759	0.000422201372842352	0.00371092785603541	response to singlet oxygen	Ha412HOChr05g0235651,Ha412HOChr05g0235691,Ha412HOChr05g0235731	PETPET_05_01
GO:0001578	2	10	0.118929930199814	0.00582561012690266	0.0256020234524406	microtubule bundle formation	Ha412HOChr05g0235221,Ha412HOChr05g0241161	PETPET_05_01
GO:0001666	6	86	1.0227973997184	0.000540818752167985	0.00451583658060267	response to hypoxia	Ha412HOChr05g0233861,Ha412HOChr05g0234551,Ha412HOChr05g0235651,Ha412HOChr05g0235691,Ha412HOChr05g0235731,Ha412HOChr05g0242491	PETPET_05_01
GO:0006264	2	9	0.107036937179833	0.00469685964042619	0.0230698694103286	mitochondrial DNA replication	Ha412HOChr05g0240561,Ha412HOChr05g0240571	PETPET_05_01
GO:0006470	6	141	1.67691201581738	0.00659261529543609	0.028229916777893	protein dephosphorylation	Ha412HOChr05g0235491,Ha412HOChr05g0236301,Ha412HOChr05g0239051,Ha412HOChr05g0240181,Ha412HOChr05g0241191,Ha412HOChr05g0244141	PETPET_05_01
GO:0006535	3	19	0.225966867379647	0.00135751127202292	0.00985671227947077	cysteine biosynthetic process from serine	Ha412HOChr05g0234051,Ha412HOChr05g0234061,Ha412HOChr05g0234071	PETPET_05_01
GO:0006955	3	30	0.356789790599443	0.00516983289828029	0.0239822803892447	immune response	Ha412HOChr05g0234051,Ha412HOChr05g0234061,Ha412HOChr05g0234071	PETPET_05_01
GO:0007205	4	11	0.130822923219796	5.81076955852802e-06	0.000161733086045697	protein kinase C-activating G protein-coupled receptor signaling pathway	Ha412HOChr05g0234351,Ha412HOChr05g0240021,Ha412HOChr05g0240061,Ha412HOChr05g0240091	PETPET_05_01
GO:0007231	3	20	0.237859860399629	0.00158322749599559	0.011016624659636	osmosensory signaling pathway	Ha412HOChr05g0238641,Ha412HOChr05g0238701,Ha412HOChr05g0243011	PETPET_05_01
GO:0008611	2	2	0.0237859860399629	0.000137794120595919	0.0015341078759679	ether lipid biosynthetic process	Ha412HOChr05g0240681,Ha412HOChr05g0240691	PETPET_05_01
GO:0009626	6	163	1.93855786225697	0.0129114978569339	0.0464628402058876	plant-type hypersensitive response	Ha412HOChr05g0235651,Ha412HOChr05g0235691,Ha412HOChr05g0235731,Ha412HOChr05g0238651,Ha412HOChr05g0240601,Ha412HOChr05g0240661	PETPET_05_01
GO:0009652	2	13	0.154608909259759	0.00986540413784018	0.0374436929777116	thigmotropism	Ha412HOChr05g0235221,Ha412HOChr05g0243011	PETPET_05_01
GO:0009787	3	29	0.344896797579461	0.00469329230803069	0.0230698694103286	regulation of abscisic acid-activated signaling pathway	Ha412HOChr05g0235111,Ha412HOChr05g0236701,Ha412HOChr05g0239401	PETPET_05_01
GO:0009809	14	188	2.23588268775651	5.78608757560666e-08	3.22092208375437e-06	lignin biosynthetic process	Ha412HOChr05g0233901,Ha412HOChr05g0233911,Ha412HOChr05g0234561,Ha412HOChr05g0238381,Ha412HOChr05g0238421,Ha412HOChr05g0238881,Ha412HOChr05g0238891,Ha412HOChr05g0238911,Ha412HOChr05g0238941,Ha412HOChr05g0239041,Ha412HOChr05g0239061,Ha412HOChr05g0239081,Ha412HOChr05g0243441,Ha412HOChr05g0243511	PETPET_05_01
GO:0009910	5	88	1.04658338575837	0.00385913757248185	0.0222233094691196	negative regulation of flower development	Ha412HOChr05g0234271,Ha412HOChr05g0236701,Ha412HOChr05g0238731,Ha412HOChr05g0238751,Ha412HOChr05g0239861	PETPET_05_01
GO:0009963	10	33	0.392468769659387	3.26891260653837e-12	5.45908405291908e-10	positive regulation of flavonoid biosynthetic process	Ha412HOChr05g0233661,Ha412HOChr05g0238381,Ha412HOChr05g0238421,Ha412HOChr05g0238881,Ha412HOChr05g0238891,Ha412HOChr05g0238911,Ha412HOChr05g0238941,Ha412HOChr05g0239041,Ha412HOChr05g0239061,Ha412HOChr05g0239081	PETPET_05_01
GO:0010023	2	5	0.0594649650999071	0.0013459931039306	0.00985671227947077	proanthocyanidin biosynthetic process	Ha412HOChr05g0243441,Ha412HOChr05g0243511	PETPET_05_01
GO:0010048	3	27	0.321110811539498	0.00382260082016726	0.0222233094691196	vernalization response	Ha412HOChr05g0234271,Ha412HOChr05g0238731,Ha412HOChr05g0238751	PETPET_05_01
GO:0010152	5	48	0.570863664959109	0.000247175597228227	0.00243501021533077	pollen maturation	Ha412HOChr05g0235001,Ha412HOChr05g0240471,Ha412HOChr05g0240481,Ha412HOChr05g0243361,Ha412HOChr05g0243461	PETPET_05_01
GO:0010208	6	25	0.297324825499536	3.7214151744078e-07	1.24295266825221e-05	pollen wall assembly	Ha412HOChr05g0234181,Ha412HOChr05g0236881,Ha412HOChr05g0239441,Ha412HOChr05g0239451,Ha412HOChr05g0239461,Ha412HOChr05g0239481	PETPET_05_01
GO:0010222	4	21	0.24975285341961	9.60153592923558e-05	0.00133621375015195	stem vascular tissue pattern formation	Ha412HOChr05g0239441,Ha412HOChr05g0239451,Ha412HOChr05g0239461,Ha412HOChr05g0239481	PETPET_05_01
GO:0010227	3	36	0.428147748719331	0.00863267378532857	0.0343251552892826	floral organ abscission	Ha412HOChr05g0238471,Ha412HOChr05g0239921,Ha412HOChr05g0243361	PETPET_05_01
GO:0010252	11	96	1.14172732991822	1.85821466560315e-08	1.55160924577863e-06	auxin homeostasis	Ha412HOChr05g0235191,Ha412HOChr05g0238381,Ha412HOChr05g0238421,Ha412HOChr05g0238881,Ha412HOChr05g0238891,Ha412HOChr05g0238911,Ha412HOChr05g0238941,Ha412HOChr05g0239041,Ha412HOChr05g0239061,Ha412HOChr05g0239081,Ha412HOChr05g0240221	PETPET_05_01
GO:0010310	3	22	0.261645846439591	0.00210185874823452	0.0135004004213525	regulation of hydrogen peroxide metabolic process	Ha412HOChr05g0235651,Ha412HOChr05g0235691,Ha412HOChr05g0235731	PETPET_05_01
GO:0010321	2	12	0.142715916239777	0.00841260371245591	0.0342659712190277	regulation of vegetative phase change	Ha412HOChr05g0238731,Ha412HOChr05g0238751	PETPET_05_01
GO:0010380	3	34	0.404361762679368	0.00736089484016593	0.0307317359576928	regulation of chlorophyll biosynthetic process	Ha412HOChr05g0236351,Ha412HOChr05g0236361,Ha412HOChr05g0243111	PETPET_05_01
GO:0010588	4	39	0.463826727779276	0.00111689812786542	0.00888199939778691	cotyledon vascular tissue pattern formation	Ha412HOChr05g0239441,Ha412HOChr05g0239451,Ha412HOChr05g0239461,Ha412HOChr05g0239481	PETPET_05_01
GO:0010618	3	8	0.0951439441598514	8.63668975403331e-05	0.00131120653538506	aerenchyma formation	Ha412HOChr05g0235651,Ha412HOChr05g0235691,Ha412HOChr05g0235731	PETPET_05_01
GO:0015714	2	10	0.118929930199814	0.00582561012690266	0.0256020234524406	phosphoenolpyruvate transport	Ha412HOChr05g0236231,Ha412HOChr05g0240481	PETPET_05_01
GO:0016045	3	26	0.309217818519517	0.00342745566467654	0.0211994480000364	detection of bacterium	Ha412HOChr05g0238651,Ha412HOChr05g0240601,Ha412HOChr05g0240661	PETPET_05_01
GO:0019344	3	11	0.130822923219796	0.000247875291380977	0.00243501021533077	cysteine biosynthetic process	Ha412HOChr05g0234051,Ha412HOChr05g0234061,Ha412HOChr05g0234071	PETPET_05_01
GO:0019499	3	6	0.0713579581198886	3.13911249472628e-05	0.000582479762910321	cyanide metabolic process	Ha412HOChr05g0234051,Ha412HOChr05g0234061,Ha412HOChr05g0234071	PETPET_05_01
GO:0019500	3	5	0.0594649650999071	1.58339381266499e-05	0.000377752523878648	cyanide catabolic process	Ha412HOChr05g0234051,Ha412HOChr05g0234061,Ha412HOChr05g0234071	PETPET_05_01
GO:0032446	2	15	0.178394895299721	0.013076368201657	0.0464628402058876	protein modification by small protein conjugation	Ha412HOChr05g0237851,Ha412HOChr05g0239561	PETPET_05_01
GO:0033259	2	2	0.0237859860399629	0.000137794120595919	0.0015341078759679	plastid DNA replication	Ha412HOChr05g0240561,Ha412HOChr05g0240571	PETPET_05_01
GO:0043622	5	91	1.08226236481831	0.00445248271828351	0.0230698694103286	cortical microtubule organization	Ha412HOChr05g0233831,Ha412HOChr05g0236881,Ha412HOChr05g0241161,Ha412HOChr05g0243281,Ha412HOChr05g0243311	PETPET_05_01
GO:0046471	2	2	0.0237859860399629	0.000137794120595919	0.0015341078759679	phosphatidylglycerol metabolic process	Ha412HOChr05g0240681,Ha412HOChr05g0240691	PETPET_05_01
GO:0046521	2	3	0.0356789790599443	0.000410159441510909	0.00371092785603541	sphingoid catabolic process	Ha412HOChr05g0234871,Ha412HOChr05g0234891	PETPET_05_01
GO:0048317	3	21	0.24975285341961	0.00183109618544613	0.0122317225187801	seed morphogenesis	Ha412HOChr05g0238461,Ha412HOChr05g0239501,Ha412HOChr05g0240291	PETPET_05_01
